AREFNO,date,month,day,hour,mode,severity,light,sex,ageband,lad16nm,text,easting,northing,long,lat
110164502016,2016-05-29,May,Sun,14,Bus or Coach,Serious,Daylight,Male,Over 75,Tameside,At 14:58 on Sunday 29 May 2016 a serious collision occured involving 2 vehicle(s) and  1 casualtie(s).,397625,394364,-2.0372247384108215,53.4460369692458
110166902016,2016-06-08,Jun,Wed,8,Pedal Cycle,Slight,Daylight,Male,11-15,Tameside,At 08:00 on Wednesday 08 June 2016 a slight collision occured involving 2 vehicle(s) and  1 casualtie(s).,392521,397399,-2.1141437928955766,53.473268084814784
110167172016,2016-05-23,May,Mon,13,Taxi,Slight,Daylight,Male,56-65,Tameside,At 13:45 on Monday 23 May 2016 a slight collision occured involving 2 vehicle(s) and  2 casualtie(s).,393815,398105,-2.094663041076904,53.479630988121386
110167172016,2016-05-23,May,Mon,13,Taxi,Slight,Daylight,Male,0-5,Tameside,At 13:45 on Monday 23 May 2016 a slight collision occured involving 2 vehicle(s) and  3 casualtie(s).,393815,398105,-2.094663041076904,53.479630988121386
110167172016,2016-05-23,May,Mon,13,Car,Slight,Daylight,Female,56-65,Tameside,At 13:45 on Monday 23 May 2016 a slight collision occured involving 2 vehicle(s) and  1 casualtie(s).,393815,398105,-2.094663041076904,53.479630988121386
110168042016,2016-06-09,Jun,Thurs,13,Pedal Cycle,Slight,Daylight,Male,6-10,Tameside,At 13:44 on Thursday 09 June 2016 a slight collision occured involving 2 vehicle(s) and  1 casualtie(s).,388992,398623,-2.1673535991942865,53.484207162183054
110171222016,2016-06-11,Jun,Sat,14,Pedestrian,Slight,Daylight,Male,26-35,Tameside,At 14:40 on Saturday 11 June 2016 a slight collision occured involving 1 vehicle(s) and  1 casualtie(s).,393059,398401,-2.106061003565363,53.48228196966276
110173412016,2016-06-11,Jun,Sat,14,Car,Slight,Dark,Female,36-45,Tameside,At 14:58 on Saturday 11 June 2016 a slight collision occured involving 2 vehicle(s) and  1 casualtie(s).,394394,395107,-2.085884164744792,53.45269023649154
110175232016,2016-06-16,Jun,Thurs,18,Pedal Cycle,Slight,Dark,Male,11-15,Tameside,At 18:17 on Thursday 16 June 2016 a slight collision occured involving 2 vehicle(s) and  1 casualtie(s).,397264,398844,-2.0427005951753556,53.48630341453078
110175332016,2016-06-04,Jun,Sat,13,Powered 2 Wheeler,Serious,Dark,Male,21-25,Tameside,At 13:30 on Saturday 04 June 2016 a serious collision occured involving 2 vehicle(s) and  1 casualtie(s).,394011,399231,-2.0917316310192784,53.48975425481385
110175672016,2016-06-24,Jun,Fri,8,Pedestrian,Slight,Daylight,Male,11-15,Tameside,At 08:30 on Friday 24 June 2016 a slight collision occured involving 1 vehicle(s) and  1 casualtie(s).,394869,397753,-2.0787756144031913,53.47647861947141
110176032016,2016-06-20,Jun,Mon,17,Powered 2 Wheeler,Slight,Daylight,Male,26-35,Tameside,At 17:40 on Monday 20 June 2016 a slight collision occured involving 2 vehicle(s) and  1 casualtie(s).,392694,396001,-2.1115044291970655,53.46070471478929
110176342016,2016-06-17,Jun,Fri,20,Pedestrian,Serious,Daylight,Female,6-10,Tameside,At 20:05 on Friday 17 June 2016 a serious collision occured involving 1 vehicle(s) and  1 casualtie(s).,390096,395664,-2.1506225523427425,53.45763260594527
110177132016,2016-07-04,Jul,Mon,15,Car,Slight,Daylight,Female,26-35,Tameside,At 15:10 on Monday 04 July 2016 a slight collision occured involving 2 vehicle(s) and  1 casualtie(s).,395090,394829,-2.0753991151652076,53.45019853844086
110177582016,2016-06-20,Jun,Mon,9,Pedestrian,Slight,Daylight,Female,Over 75,Tameside,At 09:50 on Monday 20 June 2016 a slight collision occured involving 1 vehicle(s) and  1 casualtie(s).,394009,399238,-2.0917619101422424,53.489817150475716
110177902016,2016-07-02,Jul,Sat,13,Car,Slight,Daylight,Male,46-55,Tameside,At 13:10 on Saturday 02 July 2016 a slight collision occured involving 2 vehicle(s) and  1 casualtie(s).,395190,398562,-2.0739518705008915,53.48375335835966
110177902016,2016-07-02,Jul,Sat,13,Car,Slight,Daylight,Female,46-55,Tameside,At 13:10 on Saturday 02 July 2016 a slight collision occured involving 2 vehicle(s) and  2 casualtie(s).,395190,398562,-2.0739518705008915,53.48375335835966
110177902016,2016-07-02,Jul,Sat,13,Car,Serious,Daylight,Male,Over 75,Tameside,At 13:10 on Saturday 02 July 2016 a serious collision occured involving 2 vehicle(s) and  3 casualtie(s).,395190,398562,-2.0739518705008915,53.48375335835966
110178462016,2016-06-11,Jun,Sat,16,Car,Slight,Daylight,Female,26-35,Tameside,At 16:00 on Saturday 11 June 2016 a slight collision occured involving 2 vehicle(s) and  1 casualtie(s).,390130,397314,-2.1501629298678067,53.47246415653566
110178462016,2016-06-11,Jun,Sat,16,Car,Slight,Daylight,Female,26-35,Tameside,At 16:00 on Saturday 11 June 2016 a slight collision occured involving 2 vehicle(s) and  2 casualtie(s).,390130,397314,-2.1501629298678067,53.47246415653566
110180532016,2016-07-08,Jul,Fri,18,Powered 2 Wheeler,Serious,Daylight,Male,36-45,Tameside,At 18:50 on Friday 08 July 2016 a serious collision occured involving 2 vehicle(s) and  1 casualtie(s).,394937,400038,-2.0777887680422715,53.49701782576681
110180802016,2016-07-05,Jul,Tues,12,Bus or Coach,Slight,Daylight,Female,Over 75,Tameside,At 12:00 on Tuesday 05 July 2016 a slight collision occured involving 1 vehicle(s) and  1 casualtie(s).,396204,399166,-2.0586790765120044,53.48919087597162
110182232016,2016-07-07,Jul,Thurs,20,Car,Slight,Daylight,Male,56-65,Tameside,At 20:40 on Thursday 07 July 2016 a slight collision occured involving 2 vehicle(s) and  1 casualtie(s).,397517,397161,-2.0388738972856055,53.47117718730683
110182232016,2016-07-07,Jul,Thurs,20,Car,Serious,Daylight,Female,46-55,Tameside,At 20:40 on Thursday 07 July 2016 a serious collision occured involving 2 vehicle(s) and  3 casualtie(s).,397517,397161,-2.0388738972856055,53.47117718730683
110182232016,2016-07-07,Jul,Thurs,20,Other Vehicle,Serious,Daylight,Male,46-55,Tameside,At 20:40 on Thursday 07 July 2016 a serious collision occured involving 2 vehicle(s) and  2 casualtie(s).,397517,397161,-2.0388738972856055,53.47117718730683
110182232016,2016-07-07,Jul,Thurs,20,Other Vehicle,Slight,Daylight,Female,46-55,Tameside,At 20:40 on Thursday 07 July 2016 a slight collision occured involving 2 vehicle(s) and  4 casualtie(s).,397517,397161,-2.0388738972856055,53.47117718730683
110183952016,2016-07-10,Jul,Sun,19,Car,Slight,Daylight,Female,26-35,Tameside,At 19:00 on Sunday 10 July 2016 a slight collision occured involving 2 vehicle(s) and  1 casualtie(s).,388889,398834,-2.168913298370315,53.48610152539188
110183952016,2016-07-10,Jul,Sun,19,Car,Slight,Daylight,Female,21-25,Tameside,At 19:00 on Sunday 10 July 2016 a slight collision occured involving 2 vehicle(s) and  2 casualtie(s).,388889,398834,-2.168913298370315,53.48610152539188
110183952016,2016-07-10,Jul,Sun,19,Car,Slight,Daylight,Female,21-25,Tameside,At 19:00 on Sunday 10 July 2016 a slight collision occured involving 2 vehicle(s) and  3 casualtie(s).,388889,398834,-2.168913298370315,53.48610152539188
110183952016,2016-07-10,Jul,Sun,19,Car,Slight,Daylight,Male,26-35,Tameside,At 19:00 on Sunday 10 July 2016 a slight collision occured involving 2 vehicle(s) and  4 casualtie(s).,388889,398834,-2.168913298370315,53.48610152539188
110184702016,2016-07-11,Jul,Mon,18,Car,Slight,Daylight,Female,36-45,Tameside,At 18:00 on Monday 11 July 2016 a slight collision occured involving 2 vehicle(s) and  1 casualtie(s).,392987,394535,-2.1070582811224714,53.447531679919614
110184702016,2016-07-11,Jul,Mon,18,Car,Slight,Daylight,Male,6-10,Tameside,At 18:00 on Monday 11 July 2016 a slight collision occured involving 2 vehicle(s) and  2 casualtie(s).,392987,394535,-2.1070582811224714,53.447531679919614
110186282016,2016-07-14,Jul,Thurs,10,Car,Slight,Daylight,Female,56-65,Tameside,At 10:35 on Thursday 14 July 2016 a slight collision occured involving 3 vehicle(s) and  1 casualtie(s).,390944,396977,-2.1378899283141943,53.469449864590885
110186462016,2016-07-21,Jul,Thurs,10,Car,Serious,Daylight,Male,Over 75,Tameside,At 10:47 on Thursday 21 July 2016 a serious collision occured involving 4 vehicle(s) and  1 casualtie(s).,390873,398039,-2.1389907354114337,53.47899432310699
110186782016,2016-07-23,Jul,Sat,2,Pedestrian,Slight,Dark,Male,16-20,Tameside,At 02:38 on Saturday 23 July 2016 a slight collision occured involving 2 vehicle(s) and  1 casualtie(s).,392446,398398,-2.1152981084129996,53.48224643015109
110188142016,2016-07-24,Jul,Sun,16,Pedal Cycle,Slight,Daylight,Male,11-15,Tameside,At 16:45 on Sunday 24 July 2016 a slight collision occured involving 2 vehicle(s) and  1 casualtie(s).,392580,397965,-2.113268499815659,53.478356380626416
110188502016,2016-07-04,Jul,Mon,7,Car,Slight,Daylight,Female,0-5,Tameside,At 07:55 on Monday 04 July 2016 a slight collision occured involving 2 vehicle(s) and  1 casualtie(s).,393567,398819,-2.09841476508575,53.48604569220927
110188782016,2016-07-18,Jul,Mon,20,Pedestrian,Serious,Daylight,Male,16-20,Tameside,At 20:30 on Monday 18 July 2016 a serious collision occured involving 1 vehicle(s) and  1 casualtie(s).,394100,398261,-2.0903716842605227,53.48103651588486
110190642016,2016-07-30,Jul,Sat,17,Powered 2 Wheeler,Serious,Daylight,Male,46-55,Tameside,At 17:10 on Saturday 30 July 2016 a serious collision occured involving 2 vehicle(s) and  1 casualtie(s).,393251,398631,-2.103172820348043,53.48435184410181
110192102016,2016-08-13,Aug,Sat,11,Goods Vehicle,Slight,Dark,Male,21-25,Tameside,At 11:26 on Saturday 13 August 2016 a slight collision occured involving 2 vehicle(s) and  1 casualtie(s).,395355,398115,-2.0714586520483897,53.47973704998869
110192492016,2016-08-08,Aug,Mon,0,Car,Slight,Dark,Female,21-25,Tameside,At 00:40 on Monday 08 August 2016 a slight collision occured involving 1 vehicle(s) and  1 casualtie(s).,392333,396188,-2.1169461385224366,53.4623803446822
110192562016,2016-08-09,Aug,Tues,10,Car,Slight,Daylight,Male,56-65,Tameside,At 10:05 on Tuesday 09 August 2016 a slight collision occured involving 2 vehicle(s) and  1 casualtie(s).,391278,395564,-2.132818744745443,53.456754913859896
110193312016,2016-08-05,Aug,Fri,13,Car,Slight,Daylight,Female,26-35,Tameside,At 13:10 on Friday 05 August 2016 a slight collision occured involving 2 vehicle(s) and  1 casualtie(s).,392251,399460,-2.1182631298977386,53.49178923991887
110194512016,2016-08-16,Aug,Tues,20,Pedestrian,Serious,Daylight,Male,26-35,Tameside,At 20:33 on Tuesday 16 August 2016 a serious collision occured involving 1 vehicle(s) and  1 casualtie(s).,391813,398061,-2.1248277413706655,53.47920773169482
110194942016,2016-08-06,Aug,Sat,23,Pedestrian,Slight,Dark,Male,66-75,Tameside,At 23:17 on Saturday 06 August 2016 a slight collision occured involving 1 vehicle(s) and  1 casualtie(s).,395363,399880,-2.0713648304184105,53.49560167834115
110195952016,2016-08-04,Aug,Thurs,18,Car,Slight,Daylight,Male,56-65,Tameside,At 18:00 on Thursday 04 August 2016 a slight collision occured involving 4 vehicle(s) and  1 casualtie(s).,389474,397614,-2.160055929139776,53.47514783114375
110196092016,2016-08-21,Aug,Sun,0,Taxi,Slight,Dark,Male,66-75,Tameside,At 00:07 on Sunday 21 August 2016 a slight collision occured involving 2 vehicle(s) and  1 casualtie(s).,394670,395098,-2.0817279060825737,53.452612264568515
110196602016,2016-08-15,Aug,Mon,8,Car,Slight,Daylight,Female,46-55,Tameside,At 08:10 on Monday 15 August 2016 a slight collision occured involving 2 vehicle(s) and  1 casualtie(s).,399334,395432,-2.0114966753229018,53.45564196836198
110196622016,2016-08-15,Aug,Mon,12,Car,Slight,Daylight,Male,46-55,Tameside,At 12:00 on Monday 15 August 2016 a slight collision occured involving 3 vehicle(s) and  1 casualtie(s).,390625,395626,-2.142654633700172,53.45730083973093
110196622016,2016-08-15,Aug,Mon,12,Car,Slight,Daylight,Female,6-10,Tameside,At 12:00 on Monday 15 August 2016 a slight collision occured involving 3 vehicle(s) and  2 casualtie(s).,390625,395626,-2.142654633700172,53.45730083973093
110196952016,2016-08-19,Aug,Fri,16,Car,Slight,Daylight,Male,36-45,Tameside,At 16:05 on Friday 19 August 2016 a slight collision occured involving 2 vehicle(s) and  1 casualtie(s).,392297,395615,-2.117474113126101,53.457229431312605
110196952016,2016-08-19,Aug,Fri,16,Car,Slight,Daylight,Female,26-35,Tameside,At 16:05 on Friday 19 August 2016 a slight collision occured involving 2 vehicle(s) and  2 casualtie(s).,392297,395615,-2.117474113126101,53.457229431312605
110196952016,2016-08-19,Aug,Fri,16,Car,Slight,Daylight,Female,26-35,Tameside,At 16:05 on Friday 19 August 2016 a slight collision occured involving 2 vehicle(s) and  3 casualtie(s).,392297,395615,-2.117474113126101,53.457229431312605
110196952016,2016-08-19,Aug,Fri,16,Car,Slight,Daylight,Male,6-10,Tameside,At 16:05 on Friday 19 August 2016 a slight collision occured involving 2 vehicle(s) and  4 casualtie(s).,392297,395615,-2.117474113126101,53.457229431312605
110197552016,2016-08-31,Aug,Wed,7,Car,Slight,Daylight,Male,46-55,Tameside,At 07:31 on Wednesday 31 August 2016 a slight collision occured involving 2 vehicle(s) and  1 casualtie(s).,392723,398466,-2.111125653342847,53.48286160527212
110198302016,2016-08-20,Aug,Sat,14,Pedestrian,Slight,Daylight,Female,56-65,Tameside,At 14:30 on Saturday 20 August 2016 a slight collision occured involving 1 vehicle(s) and  1 casualtie(s).,393858,398177,-2.0940165570483447,53.480278667471445
110199172016,2016-08-18,Aug,Thurs,13,Powered 2 Wheeler,Slight,Daylight,Male,36-45,Tameside,At 13:45 on Thursday 18 August 2016 a slight collision occured involving 2 vehicle(s) and  1 casualtie(s).,393969,399570,-2.0923712719847347,53.49280083587725
110200462016,2016-08-31,Aug,Wed,14,Goods Vehicle,Slight,Daylight,Male,46-55,Tameside,At 14:45 on Wednesday 31 August 2016 a slight collision occured involving 2 vehicle(s) and  1 casualtie(s).,392721,398476,-2.111156026874836,53.48295146132357
110201422016,2016-08-24,Aug,Wed,17,Pedestrian,Slight,Daylight,Male,0-5,Tameside,At 17:05 on Wednesday 24 August 2016 a slight collision occured involving 1 vehicle(s) and  1 casualtie(s).,392980,393566,-2.1071417078456904,53.43882175230256
110204352016,2016-08-12,Aug,Fri,6,Goods Vehicle,Slight,Daylight,Male,26-35,Tameside,At 06:20 on Friday 12 August 2016 a slight collision occured involving 2 vehicle(s) and  1 casualtie(s).,394808,397629,-2.079692591955515,53.47536344241274
110204352016,2016-08-12,Aug,Fri,6,Pedal Cycle,Slight,Daylight,Male,46-55,Tameside,At 06:20 on Friday 12 August 2016 a slight collision occured involving 2 vehicle(s) and  2 casualtie(s).,394808,397629,-2.079692591955515,53.47536344241274
110204702016,2016-08-31,Aug,Wed,12,Car,Slight,Dark,Female,36-45,Tameside,At 12:24 on Wednesday 31 August 2016 a slight collision occured involving 2 vehicle(s) and  1 casualtie(s).,395191,398565,-2.073936848208674,53.48378033298302
110205082016,2016-09-06,Sep,Tues,17,Car,Slight,Daylight,Male,11-15,Tameside,At 17:42 on Tuesday 06 September 2016 a slight collision occured involving 2 vehicle(s) and  1 casualtie(s).,395020,400435,-2.076544070863589,53.50058703059599
110206662016,2016-09-13,Sep,Tues,13,Car,Slight,Daylight,Female,46-55,Tameside,At 13:32 on Tuesday 13 September 2016 a slight collision occured involving 2 vehicle(s) and  1 casualtie(s).,394656,397809,-2.0819858085726777,53.476979806149735
110206662016,2016-09-13,Sep,Tues,13,Car,Slight,Daylight,Female,Over 75,Tameside,At 13:32 on Tuesday 13 September 2016 a slight collision occured involving 2 vehicle(s) and  2 casualtie(s).,394656,397809,-2.0819858085726777,53.476979806149735
110206882016,2016-09-14,Sep,Wed,8,Car,Slight,Daylight,Female,26-35,Tameside,At 08:00 on Wednesday 14 September 2016 a slight collision occured involving 6 vehicle(s) and  1 casualtie(s).,391356,397334,-2.1316934099884817,53.472665746320935
110206962016,2016-09-09,Sep,Fri,15,Pedestrian,Slight,Daylight,Female,11-15,Tameside,At 15:23 on Friday 09 September 2016 a slight collision occured involving 1 vehicle(s) and  1 casualtie(s).,393098,394431,-2.10538468919869,53.44659836857863
110208442016,2016-08-28,Aug,Sun,17,Other Vehicle,Serious,Daylight,Female,36-45,Tameside,At 17:00 on Sunday 28 August 2016 a serious collision occured involving 1 vehicle(s) and  1 casualtie(s).,393834,399643,-2.094407526719935,53.49345539512313
110209322016,2016-09-17,Sep,Sat,3,Car,Slight,Dark,Male,46-55,Tameside,At 03:30 on Saturday 17 September 2016 a slight collision occured involving 2 vehicle(s) and  1 casualtie(s).,396043,398633,-2.0610986375529596,53.48439882681705
110209652016,2016-09-17,Sep,Sat,12,Car,Slight,Daylight,Female,56-65,Tameside,At 12:46 on Saturday 17 September 2016 a slight collision occured involving 2 vehicle(s) and  1 casualtie(s).,398782,394953,-2.0198074356796942,53.45133538140499
110210452016,2016-09-24,Sep,Sat,7,Car,Slight,Daylight,Female,46-55,Tameside,At 07:56 on Saturday 24 September 2016 a slight collision occured involving 2 vehicle(s) and  1 casualtie(s).,390968,395616,-2.1374887812065317,53.45721702208808
110210472016,2016-09-21,Sep,Wed,17,Pedestrian,Serious,Daylight,Female,66-75,Tameside,At 17:40 on Wednesday 21 September 2016 a serious collision occured involving 1 vehicle(s) and  1 casualtie(s).,394915,394980,-2.0780366675317032,53.45155409986643
110210612016,2016-09-25,Sep,Sun,10,Powered 2 Wheeler,Slight,Daylight,Male,16-20,Tameside,At 10:50 on Sunday 25 September 2016 a slight collision occured involving 2 vehicle(s) and  1 casualtie(s).,394955,396218,-2.0774546649229504,53.46268220909508
110213572016,2016-10-05,Oct,Wed,2,Powered 2 Wheeler,Slight,Dark,Male,46-55,Tameside,At 02:08 on Wednesday 05 October 2016 a slight collision occured involving 3 vehicle(s) and  1 casualtie(s).,400736,395784,-1.9903826961350504,53.458806122392275
110214132016,2016-09-27,Sep,Tues,11,Car,Slight,Daylight,Female,46-55,Tameside,At 11:26 on Tuesday 27 September 2016 a slight collision occured involving 2 vehicle(s) and  1 casualtie(s).,395007,393597,-2.0766288867155622,53.439123931753365
110214132016,2016-09-27,Sep,Tues,11,Car,Slight,Daylight,Female,Over 75,Tameside,At 11:26 on Tuesday 27 September 2016 a slight collision occured involving 2 vehicle(s) and  2 casualtie(s).,395007,393597,-2.0766288867155622,53.439123931753365
110214802016,2016-09-12,Sep,Mon,7,Pedestrian,Slight,Dark,Male,66-75,Tameside,At 07:56 on Monday 12 September 2016 a slight collision occured involving 1 vehicle(s) and  1 casualtie(s).,395071,396245,-2.0757079199223663,53.462926020913294
